date,item_name,category,quantity_wasted,waste_reason,cost_per_item,total_waste_cost,month,month_name
2025-10-05,caramel macchiato (iced),Coffee Based,3,Expired,45.0,135.0,10.0,October
2025-10-05,matcha Supreme latte (hot),Sans Coffee,3,Over-prepared,32.0,96.0,10.0,October
2025-10-05,super mocha ,Kôfē Frappé,1,Quality issue,38.0,38.0,10.0,October
2025-10-06,Cookies ,Sans Coffee,3,Over-prepared,18.0,54.0,10.0,October
2025-10-06,hot creamy barako,Sans Coffee,3,Over-prepared,19.0,57.0,10.0,October
2025-10-06,BFF (Better French fries) Large (cheese ),Mini Bites,3,Spoiled,28.0,84.0,10.0,October
2025-10-06,Iced honey shaken espresso ,Signature Kôfē,4,Expired,36.0,144.0,10.0,October
2025-10-07,matcha Supreme latte (hot),Sans Coffee,2,Spoiled,32.0,64.0,10.0,October
2025-10-07,hot citron tea,Sans Coffee,1,Expired,22.0,22.0,10.0,October
2025-10-07,americano (hot),Coffee Based,2,Expired,26.0,52.0,10.0,October
2025-10-07,Chicken fillet,Mini Bites,3,Over-prepared,45.0,135.0,10.0,October
2025-10-08,simple milk tea ,Sans Coffee,3,Over-prepared,28.0,84.0,10.0,October
2025-10-08,oreo overload Frappe ,Kôfē Frappé,2,Over-prepared,37.0,74.0,10.0,October
2025-10-08,FFFF (large sc),Sans Coffee,2,Spoiled,18.0,36.0,10.0,October
2025-10-09,French fries Spicy barbecue  (medium ),Mini Bites,5,Spoiled,18.0,90.0,10.0,October
2025-10-09,FFFF (large sc),Sans Coffee,5,Over-prepared,18.0,90.0,10.0,October
2025-10-09,choco coated waffle,Sans Coffee,2,Spoiled,21.0,42.0,10.0,October
2025-10-09,FFFF (med sc),Sans Coffee,4,Over-prepared,8.0,32.0,10.0,October
2025-10-10,matcha Supreme latte (iced),Sans Coffee,4,Over-prepared,35.0,140.0,10.0,October
2025-10-10,Add_on (cheese),Sans Coffee,5,Over-prepared,12.0,60.0,10.0,October
2025-10-10,caramel macchiato (hot),Coffee Based,3,Over-prepared,42.0,126.0,10.0,October
2025-10-11,Chiz melt (bacon),Mini Bites,4,Over-prepared,30.0,120.0,10.0,October
2025-10-11,Add_on (cheese),Sans Coffee,5,Over-prepared,12.0,60.0,10.0,October
2025-10-11,drip coffee (8 bags/pouch) (arabica),Sans Coffee,5,Over-prepared,62.0,310.0,10.0,October
2025-10-11,belgian waffle plain ,Sans Coffee,1,Spoiled,21.0,21.0,10.0,October
2025-10-11,Extra Rice,Sans Coffee,3,Spoiled,5.0,15.0,10.0,October
2025-10-12,the Christmas drink (iced),Signature Kôfē,2,Expired,34.0,68.0,10.0,October
2025-10-12,triple caramel,Kôfē Frappé,4,Expired,48.0,192.0,10.0,October
2025-10-12,Chicken wings (extra rice ),Mini Bites,2,Over-prepared,4.0,8.0,10.0,October
2025-10-12,caramel macchiato (iced),Coffee Based,2,Spoiled,45.0,90.0,10.0,October
2025-10-12,Choco caramel decadence,Sans Coffee,3,Expired,45.0,135.0,10.0,October
2025-10-13,dalgona ,Signature Kôfē,5,Expired,32.0,160.0,10.0,October
2025-10-13,Drip coffee  (barako),Sans Coffee,3,Expired,17.0,51.0,10.0,October
2025-10-13,BFF (Better French fries)medium  (medium ),Mini Bites,1,Over-prepared,15.0,15.0,10.0,October
2025-10-14,street food sampler (large),Sans Coffee,5,Spoiled,28.0,140.0,10.0,October
2025-10-14,BFF (Better French fries)medium  (medium ),Mini Bites,1,Expired,15.0,15.0,10.0,October
2025-10-14,choco coated waffle,Sans Coffee,3,Expired,21.0,63.0,10.0,October
2025-10-14,americano (iced),Coffee Based,1,Expired,28.0,28.0,10.0,October
2025-10-15,Brownies ,Sans Coffee,1,Expired,21.0,21.0,10.0,October
2025-10-15,mango banana milk shake ,Kôfē Frappé,3,Spoiled,35.0,105.0,10.0,October
2025-10-15,6 Chicken wings ,Mini Bites,5,Expired,82.0,410.0,10.0,October
2025-10-16,extra shot,Sans Coffee,3,Quality issue,16.0,48.0,10.0,October
2025-10-16,Overload lomi (malapot),Mini Bites,3,Over-prepared,99.0,297.0,10.0,October
2025-10-16,Overload lomi (malabnaw),Mini Bites,3,Over-prepared,99.0,297.0,10.0,October
2025-10-16,matcha Supreme latte (iced),Sans Coffee,3,Expired,35.0,105.0,10.0,October
2025-10-17,Add_on (kimchi),Sans Coffee,3,Expired,15.0,45.0,10.0,October
2025-10-17,BFF (Better French fries)medium  (sour cream),Mini Bites,2,Spoiled,16.0,32.0,10.0,October
2025-10-17,the super charged (25% more coffee)  (hot),Sans Coffee,3,Over-prepared,31.0,93.0,10.0,October
2025-10-17,Overload lomi (malapot),Mini Bites,5,Over-prepared,99.0,495.0,10.0,October
2025-10-18,Spanish latte (hot),Coffee Based,3,Spoiled,29.0,87.0,10.0,October
2025-10-18,belgian waffle plain ,Sans Coffee,2,Quality issue,21.0,42.0,10.0,October
2025-10-18,brownie,Sans Coffee,2,Spoiled,21.0,42.0,10.0,October
2025-10-18,latte,Coffee Based,5,Quality issue,42.0,210.0,10.0,October
2025-10-18,cappuccino  (ice),Coffee Based,1,Quality issue,32.0,32.0,10.0,October
2025-10-19,BFF (Better French fries)medium  (bbq ),Mini Bites,4,Over-prepared,16.0,64.0,10.0,October
2025-10-19,FFFF (large sc),Sans Coffee,1,Expired,18.0,18.0,10.0,October
2025-10-19,Add_on (ham),Sans Coffee,4,Expired,15.0,60.0,10.0,October
2025-10-19,Product Name (special b),Sans Coffee,3,Expired,46.0,138.0,10.0,October
2025-10-20,Chicken wings (extra rice ),Mini Bites,4,Spoiled,4.0,16.0,10.0,October
2025-10-20,matcha espresso fusion  (iced),Signature Kôfē,5,Over-prepared,35.0,175.0,10.0,October
2025-10-20,Cookies ,Sans Coffee,3,Spoiled,18.0,54.0,10.0,October
2025-10-20,Coffee Syphon (arabica),Sans Coffee,5,Over-prepared,30.0,150.0,10.0,October
2025-10-21,cappuccino  (hot),Coffee Based,5,Over-prepared,29.0,145.0,10.0,October
2025-10-21,blended cappuccino ,Kôfē Frappé,2,Over-prepared,33.0,66.0,10.0,October
2025-10-21,Overload lomi (malabnaw),Mini Bites,3,Spoiled,99.0,297.0,10.0,October
2025-10-21,drip coffee (8 bags/pouch) (barako),Sans Coffee,1,Over-prepared,37.0,37.0,10.0,October
2025-10-22,white mocha (hot),Coffee Based,3,Over-prepared,42.0,126.0,10.0,October
2025-10-22,Product Name (special a),Sans Coffee,1,Spoiled,41.0,41.0,10.0,October
2025-10-22,French fries plain (large),Mini Bites,5,Expired,90.0,450.0,10.0,October
2025-10-22,Chiz melt  (ham),Mini Bites,4,Quality issue,26.0,104.0,10.0,October
2025-10-23,Product Name (special a),Sans Coffee,2,Expired,41.0,82.0,10.0,October
2025-10-23,mocha (hot),Coffee Based,3,Over-prepared,31.0,93.0,10.0,October
2025-10-23,Product Name (regular ),Sans Coffee,4,Spoiled,18.0,72.0,10.0,October
2025-10-23,Belgian waffle  (peanut butter ),Sans Coffee,3,Spoiled,25.0,75.0,10.0,October
2025-10-24,Add_on (cheese),Sans Coffee,2,Over-prepared,12.0,24.0,10.0,October
2025-10-24,Belgian waffle  (peanut butter ),Sans Coffee,5,Quality issue,25.0,125.0,10.0,October
2025-10-24,latte,Coffee Based,1,Spoiled,42.0,42.0,10.0,October
2025-10-25,Add_on (seaweeds),Sans Coffee,5,Over-prepared,8.0,40.0,10.0,October
2025-10-25,Extra Rice,Sans Coffee,5,Spoiled,5.0,25.0,10.0,October
2025-10-25,Spanish latte (hot),Coffee Based,5,Expired,29.0,145.0,10.0,October
2025-10-25,BFF (Better French fries) Large (cheese),Mini Bites,5,Over-prepared,30.0,150.0,10.0,October
2025-10-25,dirty coffee shake ,Kôfē Frappé,3,Spoiled,38.0,114.0,10.0,October
2025-10-26,French fries plain (large),Mini Bites,3,Expired,90.0,270.0,10.0,October
2025-10-26,mango banana milk shake ,Kôfē Frappé,3,Over-prepared,35.0,105.0,10.0,October
2025-10-26,Ramen (regular),Mini Bites,3,Expired,17.0,51.0,10.0,October
2025-10-26,Chicken pops (bbq),Mini Bites,1,Expired,50.0,50.0,10.0,October
2025-10-26,Extra Rice,Sans Coffee,3,Expired,5.0,15.0,10.0,October
2025-10-27,Ramen (regular),Mini Bites,4,Expired,17.0,68.0,10.0,October
2025-10-27,Product Name (special b),Sans Coffee,3,Over-prepared,46.0,138.0,10.0,October
2025-10-27,BFF (Better French fries)medium  (sour cream),Mini Bites,3,Spoiled,16.0,48.0,10.0,October
2025-10-27,Chicken pops (bbq),Mini Bites,3,Spoiled,50.0,150.0,10.0,October
2025-10-28,hot citron tea,Sans Coffee,4,Expired,22.0,88.0,10.0,October
2025-10-28,BFF (Better French fries) Large (bbq),Mini Bites,2,Expired,28.0,56.0,10.0,October
2025-10-28,the super charged (25% more coffee)  (hot),Sans Coffee,3,Over-prepared,31.0,93.0,10.0,October
2025-10-28,French fries Spicy barbecue  (large ),Mini Bites,2,Quality issue,30.0,60.0,10.0,October
2025-10-29,Cold brew with foamy vanilla ,Sans Coffee,5,Spoiled,31.0,155.0,10.0,October
2025-10-29,caramel macchiato (iced),Coffee Based,2,Over-prepared,45.0,90.0,10.0,October
2025-10-29,caramel macchiato  (hot),Coffee Based,3,Over-prepared,32.0,96.0,10.0,October
2025-10-29,French fries plain (large),Mini Bites,5,Quality issue,90.0,450.0,10.0,October
2025-10-30, latte ,Coffee Based,3,Spoiled,29.0,87.0,10.0,October
2025-10-30,Chicken fillet,Mini Bites,3,Quality issue,45.0,135.0,10.0,October
2025-10-30,triple caramel,Kôfē Frappé,3,Over-prepared,48.0,144.0,10.0,October
2025-10-30,Brownies ,Sans Coffee,5,Expired,21.0,105.0,10.0,October
2025-10-31,French fries plain (large),Mini Bites,5,Expired,90.0,450.0,10.0,October
2025-10-31,americano (iced),Coffee Based,2,Over-prepared,28.0,56.0,10.0,October
2025-10-31,hot cocoa latte ,Sans Coffee,1,Over-prepared,32.0,32.0,10.0,October
2025-10-31, latte ,Coffee Based,2,Spoiled,29.0,58.0,10.0,October
2025-11-01,Spanish latte (hot),Coffee Based,2,Over-prepared,29.0,58.0,11.0,November
2025-11-01,the Christmas drink (hot ),Signature Kôfē,3,Over-prepared,32.0,96.0,11.0,November
2025-11-01,Chiz melt  (ham),Mini Bites,5,Over-prepared,26.0,130.0,11.0,November
2025-11-01,choco coated waffle,Sans Coffee,1,Over-prepared,21.0,21.0,11.0,November
2025-11-02,Product Name (special b),Sans Coffee,1,Spoiled,46.0,46.0,11.0,November
2025-11-02,Ramen (regular),Mini Bites,5,Spoiled,17.0,85.0,11.0,November
2025-11-02,Chiz melt  (spam lite),Mini Bites,4,Expired,27.0,108.0,11.0,November
2025-11-02,choco coated waffle,Sans Coffee,3,Quality issue,21.0,63.0,11.0,November
2025-11-02,French fries Spicy barbecue  (medium ),Mini Bites,4,Over-prepared,18.0,72.0,11.0,November
2025-11-03,matcha Supreme latte (hot),Sans Coffee,3,Expired,32.0,96.0,11.0,November
2025-11-03,BFF (Better French fries) Large (cheese ),Mini Bites,4,Expired,28.0,112.0,11.0,November
2025-11-03,BFF (Better French fries) Large (cheese),Mini Bites,3,Over-prepared,30.0,90.0,11.0,November
2025-11-03,6 Chicken wings ,Mini Bites,2,Over-prepared,82.0,164.0,11.0,November
2025-11-04,the super charged (25% more coffee)  (hot),Sans Coffee,2,Quality issue,31.0,62.0,11.0,November
2025-11-04,caramel macchiato  (hot),Coffee Based,4,Expired,32.0,128.0,11.0,November
2025-11-04,6 Chicken wings ,Mini Bites,2,Expired,82.0,164.0,11.0,November
2025-11-04,Whipped Americano,Signature Kôfē,3,Quality issue,36.0,108.0,11.0,November
2025-11-05,cappuccino  (ice),Coffee Based,4,Expired,32.0,128.0,11.0,November
2025-11-05,choco dinosaur latte,Sans Coffee,5,Over-prepared,35.0,175.0,11.0,November
2025-11-05,BFF (Better French fries) Large (cheese ),Mini Bites,4,Over-prepared,28.0,112.0,11.0,November
2025-11-05,Drip coffee  (barako),Sans Coffee,3,Spoiled,17.0,51.0,11.0,November
2025-11-06,latte,Coffee Based,3,Over-prepared,42.0,126.0,11.0,November
2025-11-06,French fries Spicy barbecue  (large ),Mini Bites,4,Spoiled,30.0,120.0,11.0,November
2025-11-06,extra shot,Sans Coffee,2,Expired,16.0,32.0,11.0,November
2025-11-06,caramel macchiato  (hot),Coffee Based,1,Over-prepared,32.0,32.0,11.0,November
2025-11-07,BFF (Better French fries)medium  ( cheese ),Mini Bites,2,Quality issue,16.0,32.0,11.0,November
2025-11-07,mocha (iced),Coffee Based,3,Spoiled,35.0,105.0,11.0,November
2025-11-07,super mocha ,Kôfē Frappé,3,Spoiled,38.0,114.0,11.0,November
2025-11-07,mango banana milk shake ,Kôfē Frappé,5,Expired,35.0,175.0,11.0,November
2025-11-08,drip coffee (8 bags/pouch) (barako),Sans Coffee,4,Over-prepared,37.0,148.0,11.0,November
2025-11-08,Overload lomi (malabnaw),Mini Bites,2,Expired,99.0,198.0,11.0,November
2025-11-08,matcha Supreme latte (hot),Sans Coffee,2,Spoiled,32.0,64.0,11.0,November
2025-11-08,Chiz melt  (ham),Mini Bites,3,Over-prepared,26.0,78.0,11.0,November
2025-11-08,BFF (Better French fries) Large (cheese),Mini Bites,3,Over-prepared,30.0,90.0,11.0,November
2025-11-09,super mocha ,Kôfē Frappé,1,Over-prepared,38.0,38.0,11.0,November
2025-11-09,Chiz melt  (bacon),Mini Bites,3,Expired,28.0,84.0,11.0,November
2025-11-09,BFF (Better French fries)medium  (sour cream),Mini Bites,5,Expired,16.0,80.0,11.0,November
2025-11-09,triple caramel ,Kôfē Frappé,4,Spoiled,38.0,152.0,11.0,November
2025-11-10,sparkling berry,Sans Coffee,1,Over-prepared,31.0,31.0,11.0,November
2025-11-10,6 Chicken wings ,Mini Bites,3,Over-prepared,82.0,246.0,11.0,November
2025-11-10,Chicken wings (1 dozen),Mini Bites,3,Expired,165.0,495.0,11.0,November
2025-11-10,matcha espresso fusion  (iced),Signature Kôfē,3,Expired,35.0,105.0,11.0,November
2025-11-11,Product Name (special b),Sans Coffee,3,Quality issue,46.0,138.0,11.0,November
2025-11-11,cappuccino  (ice),Coffee Based,5,Over-prepared,32.0,160.0,11.0,November
2025-11-11,super mocha ,Kôfē Frappé,2,Over-prepared,38.0,76.0,11.0,November
2025-11-12,latte,Coffee Based,3,Spoiled,42.0,126.0,11.0,November
2025-11-12,Add_on (egg),Sans Coffee,3,Expired,10.0,30.0,11.0,November
2025-11-12,Product Name (special a),Sans Coffee,2,Spoiled,41.0,82.0,11.0,November
2025-11-12,Sinagtala lomi 20 pax,Mini Bites,2,Expired,360.0,720.0,11.0,November
2025-11-13,Brownies ,Sans Coffee,1,Spoiled,21.0,21.0,11.0,November
2025-11-13,oreo overload Frappe ,Kôfē Frappé,1,Expired,37.0,37.0,11.0,November
2025-11-13,Belgian waffle  (peanut butter ),Sans Coffee,1,Over-prepared,25.0,25.0,11.0,November
2025-11-13,dalgona ,Signature Kôfē,4,Over-prepared,32.0,128.0,11.0,November
2025-11-14,Ramen (regular),Mini Bites,2,Over-prepared,17.0,34.0,11.0,November
2025-11-14,BFF (Better French fries) Large (cheese),Mini Bites,2,Expired,30.0,60.0,11.0,November
2025-11-14,the super charged (25% more coffee)  (iced),Sans Coffee,5,Expired,34.0,170.0,11.0,November
2025-11-14,FFFF (med sc),Sans Coffee,4,Over-prepared,8.0,32.0,11.0,November
2025-11-15,caramel macchiato (hot),Coffee Based,3,Spoiled,42.0,126.0,11.0,November
2025-11-15,6 Chicken wings ,Mini Bites,2,Expired,82.0,164.0,11.0,November
2025-11-15,matcha Supreme latte (iced),Sans Coffee,3,Over-prepared,35.0,105.0,11.0,November
2025-11-15,FFFF (large cheese ),Sans Coffee,5,Spoiled,18.0,90.0,11.0,November
2025-11-15,French fries Spicy barbecue  (large ),Mini Bites,5,Over-prepared,30.0,150.0,11.0,November
2025-11-15,caramel macchiato  (iced),Coffee Based,4,Spoiled,35.0,140.0,11.0,November
2025-11-16,Sinagtala lomi 20 pax,Mini Bites,1,Expired,360.0,360.0,11.0,November
2025-11-16,brownie,Sans Coffee,3,Expired,21.0,63.0,11.0,November
2025-11-16,cappuccino  (hot),Coffee Based,5,Quality issue,29.0,145.0,11.0,November
2025-11-16,hot citron tea,Sans Coffee,2,Expired,22.0,44.0,11.0,November
2025-11-16,the super charged (25% more coffee)  (hot),Sans Coffee,4,Quality issue,31.0,124.0,11.0,November
2025-11-17,premium barako,Sans Coffee,3,Over-prepared,15.0,45.0,11.0,November
2025-11-17, latte ,Coffee Based,3,Over-prepared,29.0,87.0,11.0,November
2025-11-17,Sinagtala lomi 20 pax,Mini Bites,4,Expired,360.0,1440.0,11.0,November
2025-11-17,cappuccino  (ice),Coffee Based,2,Over-prepared,32.0,64.0,11.0,November
2025-11-18,BFF (Better French fries) Large (bbq),Mini Bites,5,Over-prepared,28.0,140.0,11.0,November
2025-11-18,sparkling berry,Sans Coffee,2,Over-prepared,31.0,62.0,11.0,November
2025-11-18,triple caramel,Kôfē Frappé,1,Over-prepared,48.0,48.0,11.0,November
2025-11-18,Drip coffee  (barako),Sans Coffee,4,Spoiled,17.0,68.0,11.0,November
2025-11-19,Add_on (egg),Sans Coffee,3,Quality issue,10.0,30.0,11.0,November
2025-11-19,blended cappuccino ,Kôfē Frappé,3,Over-prepared,33.0,99.0,11.0,November
2025-11-19,brownie,Sans Coffee,3,Expired,21.0,63.0,11.0,November
2025-11-19,hot citron tea,Sans Coffee,3,Spoiled,22.0,66.0,11.0,November
2025-11-20,the Christmas drink (hot ),Signature Kôfē,4,Spoiled,32.0,128.0,11.0,November
2025-11-20,blended cappuccino ,Kôfē Frappé,3,Quality issue,33.0,99.0,11.0,November
2025-11-20,strawberry latte,Sans Coffee,4,Quality issue,36.0,144.0,11.0,November
2025-11-20,FFFF (large cheese ),Sans Coffee,4,Expired,18.0,72.0,11.0,November
2025-11-20,BFF (Better French fries) Large (cheese ),Mini Bites,1,Spoiled,28.0,28.0,11.0,November
2025-11-21,Sinagtala lomi 20 pax,Mini Bites,3,Spoiled,360.0,1080.0,11.0,November
2025-11-21,Chiz melt (bacon),Mini Bites,1,Expired,30.0,30.0,11.0,November
2025-11-21,Overload lomi (malapot),Mini Bites,3,Over-prepared,99.0,297.0,11.0,November
2025-11-21,street food sampler (large),Sans Coffee,2,Expired,28.0,56.0,11.0,November
2025-11-22,BFF (Better French fries)medium  (large),Mini Bites,3,Spoiled,27.0,81.0,11.0,November
2025-11-22,FFFF (large cheese ),Sans Coffee,3,Expired,18.0,54.0,11.0,November
2025-11-22,drip coffee (8 bags/pouch) (barako),Sans Coffee,3,Spoiled,37.0,111.0,11.0,November
2025-11-22,Chicken wings (1 dozen),Mini Bites,2,Expired,165.0,330.0,11.0,November
2025-11-22,white mocha (iced),Coffee Based,4,Over-prepared,45.0,180.0,11.0,November
2025-11-23,mocha (iced),Coffee Based,4,Expired,35.0,140.0,11.0,November
2025-11-23,caramel macchiato (hot),Coffee Based,5,Over-prepared,42.0,210.0,11.0,November
2025-11-23,Extra Rice,Sans Coffee,4,Over-prepared,5.0,20.0,11.0,November
2025-11-23,Chiz melt  (ham),Mini Bites,2,Expired,26.0,52.0,11.0,November
2025-11-23,choco coated waffle,Sans Coffee,2,Over-prepared,21.0,42.0,11.0,November
2025-11-24,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Over-prepared,16.0,48.0,11.0,November
2025-11-24,americano (hot),Coffee Based,3,Over-prepared,26.0,78.0,11.0,November
2025-11-24,caramel macchiato  (hot),Coffee Based,3,Over-prepared,32.0,96.0,11.0,November
2025-11-24,Choco caramel decadence,Sans Coffee,2,Quality issue,45.0,90.0,11.0,November
2025-11-25,BFF (Better French fries)medium  (sour cream),Mini Bites,2,Spoiled,16.0,32.0,11.0,November
2025-11-25,Chicken fillet,Mini Bites,4,Over-prepared,45.0,180.0,11.0,November
2025-11-25,dalgona ,Signature Kôfē,2,Over-prepared,32.0,64.0,11.0,November
2025-11-25,FFFF (med sc),Sans Coffee,2,Spoiled,8.0,16.0,11.0,November
2025-11-25,the super charged (25% more coffee)  (hot),Sans Coffee,3,Spoiled,31.0,93.0,11.0,November
2025-11-26,kofetala special blend ,Sans Coffee,2,Spoiled,34.0,68.0,11.0,November
2025-11-26,the super charged (25% more coffee)  (iced),Sans Coffee,2,Expired,34.0,68.0,11.0,November
2025-11-26,Product Name (regular ),Sans Coffee,3,Over-prepared,18.0,54.0,11.0,November
2025-11-26,extra shot,Sans Coffee,3,Over-prepared,16.0,48.0,11.0,November
2025-11-27,Choco caramel decadence,Sans Coffee,3,Over-prepared,45.0,135.0,11.0,November
2025-11-27,white mocha  (hot),Coffee Based,4,Expired,32.0,128.0,11.0,November
2025-11-27,Strawberry Reverie ,Sans Coffee,3,Over-prepared,39.0,117.0,11.0,November
2025-11-27,the super charged (25% more coffee)  (hot),Sans Coffee,3,Over-prepared,31.0,93.0,11.0,November
2025-11-28,mango banana milk shake ,Kôfē Frappé,4,Over-prepared,35.0,140.0,11.0,November
2025-11-28,mocha (hot),Coffee Based,3,Over-prepared,31.0,93.0,11.0,November
2025-11-28,BFF (Better French fries)medium  (sour cream),Mini Bites,5,Spoiled,16.0,80.0,11.0,November
2025-11-28,French fries plain (large),Mini Bites,1,Over-prepared,90.0,90.0,11.0,November
2025-11-29,brownie,Sans Coffee,3,Expired,21.0,63.0,11.0,November
2025-11-29,latte,Coffee Based,2,Expired,42.0,84.0,11.0,November
2025-11-29,BFF (Better French fries)medium  (sour cream),Mini Bites,5,Spoiled,16.0,80.0,11.0,November
2025-11-29,simple milk tea ,Sans Coffee,5,Over-prepared,28.0,140.0,11.0,November
2025-11-29,BFF (Better French fries)medium  ( cheese ),Mini Bites,5,Over-prepared,16.0,80.0,11.0,November
2025-11-30,Drip coffee  (barako),Sans Coffee,3,Quality issue,17.0,51.0,11.0,November
2025-11-30,FFFF (large bbq),Sans Coffee,5,Over-prepared,18.0,90.0,11.0,November
2025-11-30,Cold brew with foamy vanilla ,Sans Coffee,5,Over-prepared,31.0,155.0,11.0,November
2025-11-30,Add_on (ham),Sans Coffee,2,Expired,15.0,30.0,11.0,November
2025-11-30,Extra Rice,Sans Coffee,5,Over-prepared,5.0,25.0,11.0,November
2025-11-30,BFF (Better French fries) Large (sour cream),Mini Bites,4,Spoiled,28.0,112.0,11.0,November
2025-12-01,americano (iced),Coffee Based,3,Expired,28.0,84.0,12.0,December
2025-12-01,BFF (Better French fries) Large (cheese ),Mini Bites,3,Spoiled,28.0,84.0,12.0,December
2025-12-01,hot citron tea,Sans Coffee,1,Expired,22.0,22.0,12.0,December
2025-12-01,iced premium barako,Sans Coffee,1,Expired,21.0,21.0,12.0,December
2025-12-02,Sinagtala lomi 20 pax,Mini Bites,2,Spoiled,360.0,720.0,12.0,December
2025-12-02,white mocha (hot),Coffee Based,5,Over-prepared,42.0,210.0,12.0,December
2025-12-02,Coffee Syphon (arabica),Sans Coffee,2,Over-prepared,30.0,60.0,12.0,December
2025-12-02,French fries Spicy barbecue  (large ),Mini Bites,5,Spoiled,30.0,150.0,12.0,December
